0,002694;77682
0,002183;77682
0,001024;77682
0,002125;77682
0,077468;77682
0,001238;77682
0,000891;77682
0,001096;77682
0,000995;77682
0,000861;77682
0,000792;77682
0,002238;77682
0,000829;77682
0,000978;77682
0,000841;77682
0,001004;77682
0,000983;77682
0,000757;77682
0,000919;77682
0,000855;77682
0,001084;77682
0,000855;77682
0,000765;77682
0,001111;77682
0,001270;77682
0,001064;77682
0,001000;77682
0,001107;77682
0,001486;77682
0,001118;77682
0,000845;77682
0,000892;77682
0,001559;77682
0,001405;77682
0,001050;77682
0,000812;77682
0,000761;77682
0,000792;77682
0,001142;77682
0,001019;77682
0,000893;77682
0,000926;77682
0,000877;77682
0,000865;77682
0,000751;77682
0,000769;77682
0,000803;77682
0,000718;77682
0,001042;77682
0,000759;77682
0,000913;77682
0,000759;77682
0,001355;77682
0,001013;77682
0,000762;77682
0,000819;77682
0,000893;77682
0,000996;77682
0,000833;77682
0,001024;77682
0,001002;77682
0,000994;77682
0,000813;77682
0,001008;77682
0,000892;77682
0,000898;77682
0,000941;77682
0,000842;77682
0,000814;77682
0,001071;77682
0,001017;77682
0,000757;77682
0,000680;77682
0,000707;77682
0,000785;77682
0,000777;77682
0,000774;77682
0,000788;77682
0,001064;77682
0,000772;77682
0,000707;77682
0,000813;77682
0,000872;77682
0,000756;77682
0,000738;77682
0,000744;77682
0,000816;77682
0,000768;77682
0,000747;77682
0,000716;77682
0,000824;77682
0,000787;77682
0,001038;77682
0,000918;77682
0,000856;77682
0,000753;77682
0,000711;77682
0,000729;77682
0,000785;77682
0,000791;77682
0,000769;77682
0,000750;77682
0,000881;77682
0,000664;77682
0,000853;77682
0,000804;77682
0,000872;77682
0,000867;77682
0,000758;77682
0,000711;77682
0,000783;77682
0,000740;77682
0,000703;77682
0,000703;77682
0,000790;77682
0,000679;77682
0,000650;77682
0,000811;77682
0,000764;77682
0,000713;77682
0,000784;77682
0,000903;77682
0,000916;77682
0,000804;77682
0,000790;77682
0,000836;77682
0,000878;77682
0,000793;77682
0,000700;77682
0,000686;77682
0,000812;77682
0,000835;77682
0,000679;77682
0,000732;77682
0,000938;77682
0,000764;77682
0,000889;77682
0,000772;77682
0,000941;77682
0,000755;77682
0,000829;77682
0,000741;77682
0,000757;77682
0,000766;77682
0,000806;77682
0,000710;77682
0,000867;77682
0,000826;77682
0,000693;77682
0,000725;77682
0,000917;77682
0,000966;77682
0,000880;77682
0,000810;77682
0,000799;77682
0,000875;77682
0,000774;77682
0,000692;77682
0,000807;77682
0,000776;77682
0,000686;77682
0,000706;77682
0,000793;77682
0,000976;77682
0,000782;77682
0,000981;77682
0,000965;77682
0,000913;77682
0,000818;77682
0,000948;77682
0,000731;77682
0,000833;77682
0,000750;77682
0,000631;77682
0,000834;77682
0,000882;77682
0,000883;77682
0,000794;77682
0,000883;77682
0,000924;77682
0,000913;77682
0,000836;77682
0,000779;77682
0,000876;77682
0,000675;77682
0,000657;77682
0,000849;77682
0,000756;77682
0,000769;77682
0,000641;77682
0,000774;77682
0,000819;77682
0,000727;77682
0,000850;77682
0,000831;77682
0,000945;77682
